"","idx","object_id","filename","filename_prosome_mask","filename_lipid_mask","class","cruise","station","haul","date","width","height","is_valid","IoU","copepod_area_pixels","copepod_mass_annotated","copepod_area_pixels_pred","copepod_mass_pred","whole_image_area_pixels"
"750",915,"20130815 104801 744 000000 0232 0604","20130815 104801 744 000000 0232 0604.bmp","20130815_104801_744_000000_0232_0604-Prosome_mask.png","20130815_104801_744_000000_0232_0604.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",232,396,"False",0.756463975472662,9437,1.81178187858659,7750,1.38061123437692,91872
"751",916,"20130815 104801 778 000000 0952 0580","20130815 104801 778 000000 0952 0580.bmp","20130815_104801_778_000000_0952_0580-Prosome_mask.png","20130815_104801_778_000000_0952_0580.bmp-Lipid_mask.png","ChypFdors","ArcticNet2013","101",1,"8/15/2013",256,272,"False",0.836872586872587,8590,1.59127639191194,8537,1.57774329035095,69632
"752",918,"20130815 104804 649 000000 0843 0216","20130815 104804 649 000000 0843 0216.bmp","20130815_104804_649_000000_0843_0216-Prosome_mask.png","20130815_104804_649_000000_0843_0216.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","101",1,"8/15/2013",250,231,"False",0.924887652471646,4456,0.643249422469642,4539,0.659842228094151,57750
"753",919,"20130815 104804 732 000000 0021 0595","20130815 104804 732 000000 0021 0595.bmp","20130815_104804_732_000000_0021_0595-Prosome_mask.png","20130815_104804_732_000000_0021_0595.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",128,222,"False",0.479921000658328,781,0.058169252146149,1467,0.138838083681827,28416
"754",920,"20130815 104806 543 000002 0312 0692","20130815 104806 543 000002 0312 0692.bmp","20130815_104806_543_000002_0312_0692-Prosome_mask.png","20130815_104806_543_000002_0312_0692.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",168,192,"False",0.845312863456618,3984,0.551157508981921,3949,0.544486727927593,32256
"755",921,"20130815 104806 965 000001 0433 0771","20130815 104806 965 000001 0433 0771.bmp","20130815_104806_965_000001_0433_0771-Prosome_mask.png","20130815_104806_965_000001_0433_0771.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",385,208,"False",0.886939571150097,7549,1.33144263780621,7939,1.4272888078091,80080
"756",922,"20130815 104809 497 000002 0025 0427","20130815 104809 497 000002 0025 0427.bmp","20130815_104809_497_000002_0025_0427-Prosome_mask.png","20130815_104809_497_000002_0025_0427.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",158,212,"False",0.637032085561497,1013,0.083286783121443,1436,0.134805676640914,33496
"757",924,"20130815 104809 697 000000 0173 0699","20130815 104809 697 000000 0173 0699.bmp","20130815_104809_697_000000_0173_0699-Prosome_mask.png","20130815_104809_697_000000_0173_0699.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",228,193,"False",0.835962783171521,4853,0.723651148294034,4224,0.597494688212099,44004
"758",925,"20130815 104809 763 000000 0777 0739","20130815 104809 763 000000 0777 0739.bmp","20130815_104809_763_000000_0777_0739-Prosome_mask.png","20130815_104809_763_000000_0777_0739.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",217,149,"False",0.776470588235294,1275,0.114403446608601,1141,0.098149760200109,32333
"759",926,"20130815 104809 808 000000 1020 0420","20130815 104809 808 000000 1020 0420.bmp","20130815_104809_808_000000_1020_0420-Prosome_mask.png","20130815_104809_808_000000_1020_0420.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",148,224,"False",0.845650140318054,2816,0.341450781630545,3103,0.390385702686163,33152
"760",928,"20130815 104810 763 000000 0997 0136","20130815 104810 763 000000 0997 0136.bmp","20130815_104810_763_000000_0997_0136-Prosome_mask.png","20130815_104810_763_000000_0997_0136.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",192,154,"False",0.870798643231576,3068,0.384322175277489,2999,0.372445367035028,29568
"761",929,"20130815 104811 441 000000 0672 0196","20130815 104811 441 000000 0672 0196.bmp","20130815_104811_441_000000_0672_0196-Prosome_mask.png","20130815_104811_441_000000_0672_0196.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",188,452,"False",0.911363841501941,10429,2.07974426155136,10747,2.16776129126528,84976
"762",930,"20130815 104812 796 000000 0413 0431","20130815 104812 796 000000 0413 0431.bmp","20130815_104812_796_000000_0413_0431-Prosome_mask.png","20130815_104812_796_000000_0413_0431.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",247,499,"False",0.934730190404922,11796,2.465068702345,11473,2.37240758958068,123253
"763",931,"20130815 104813 295 000001 0209 0643","20130815 104813 295 000001 0209 0643.bmp","20130815_104813_295_000001_0209_0643-Prosome_mask.png","20130815_104813_295_000001_0209_0643.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",475,203,"False",0.920413252582829,13493,2.96745957699746,13460,2.9574488098842,96425
"764",932,"20130815 104814 495 000000 0857 0260","20130815 104814 495 000000 0857 0260.bmp","20130815_104814_495_000000_0857_0260-Prosome_mask.png","20130815_104814_495_000000_0857_0260.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",211,139,"False",0.861547085201794,3444,0.450798217991951,3198,0.406974621147455,29329
"765",934,"20130815 104815 672 000000 0180 0432","20130815 104815 672 000000 0180 0432.bmp","20130815_104815_672_000000_0180_0432-Prosome_mask.png","20130815_104815_672_000000_0180_0432.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",192,192,"False",0.888833869769745,4000,0.554214445756902,3629,0.484552757817012,36864
"766",935,"20130815 104816 999 000000 0025 0243","20130815 104816 999 000000 0025 0243.bmp","20130815_104816_999_000000_0025_0243-Prosome_mask.png","20130815_104816_999_000000_0025_0243.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",272,212,"False",0.920408163265306,4317,0.615724281631053,4152,0.583485663156482,57664
"767",936,"20130815 104817 993 000000 0313 0763","20130815 104817 993 000000 0313 0763.bmp","20130815_104817_993_000000_0313_0763-Prosome_mask.png","20130815_104817_993_000000_0313_0763.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",238,133,"False",0.598726114649682,919,0.072813257239562,1089,0.092030870010496,31654
"768",937,"20130815 104818 304 000000 0120 0248","20130815 104818 304 000000 0120 0248.bmp","20130815_104818_304_000000_0120_0248-Prosome_mask.png","20130815_104818_304_000000_0120_0248.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",212,188,"False",0.922599016308568,3732,0.503633383771631,3695,0.496755843477187,39856
"769",938,"20130815 104818 560 000000 0769 0531","20130815 104818 560 000000 0769 0531.bmp","20130815_104818_560_000000_0769_0531-Prosome_mask.png","20130815_104818_560_000000_0769_0531.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",262,182,"False",0.692383778437191,801,0.060234862841885,910,0.071831043406572,47684
"770",939,"20130815 104820 293 000002 0025 0735","20130815 104820 293 000002 0025 0735.bmp","20130815_104820_293_000002_0025_0735-Prosome_mask.png","20130815_104820_293_000002_0025_0735.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",266,247,"False",0.927370216914453,3905,0.536132440293867,4003,0.554788139435298,65702
"771",940,"20130815 104820 392 000000 0957 0179","20130815 104820 392 000000 0957 0179.bmp","20130815_104820_392_000000_0957_0179-Prosome_mask.png","20130815_104820_392_000000_0957_0179.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",252,262,"False",0.795821934842079,3325,0.429444979657343,3896,0.534427997875357,66024
"772",942,"20130815 104821 559 000000 1009 0624","20130815 104821 559 000000 1009 0624.bmp","20130815_104821_559_000000_1009_0624-Prosome_mask.png","20130815_104821_559_000000_1009_0624.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",226,143,"False",0.837269660005191,3662,0.490643853608439,3417,0.445928391801605,32318
"773",943,"20130815 104823 525 000000 0845 0187","20130815 104823 525 000000 0845 0187.bmp","20130815_104823_525_000000_0845_0187-Prosome_mask.png","20130815_104823_525_000000_0845_0187.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",322,257,"False",0.815341478069297,4838,0.720566298479105,4226,0.597885131791684,82754
"774",944,"20130815 104823 836 000001 1064 0644","20130815 104823 836 000001 1064 0644.bmp","20130815_104823_836_000001_1064_0644-Prosome_mask.png","20130815_104823_836_000001_1064_0644.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",220,192,"False",0.921036585365854,3191,0.405745809671386,3110,0.391601539458798,42240
"775",945,"20130815 104824 757 000001 0537 0847","20130815 104824 757 000001 0537 0847.bmp","20130815_104824_757_000001_0537_0847-Prosome_mask.png","20130815_104824_757_000001_0537_0847.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",553,188,"False",0.904037399065023,11173,2.28722756234177,11228,2.3027795872306,103964
"776",946,"20130815 104825 624 000000 0581 0556","20130815 104825 624 000000 0581 0556.bmp","20130815_104825_624_000000_0581_0556-Prosome_mask.png","20130815_104825_624_000000_0581_0556.bmp-Lipid_mask.png","ChypFdors","ArcticNet2013","101",1,"8/15/2013",320,124,"False",0.542101431691337,4511,0.654231657000873,8199,1.49219326962175,39680
"777",947,"20130815 104826 657 000000 0453 0367","20130815 104826 657 000000 0453 0367.bmp","20130815_104826_657_000000_0453_0367-Prosome_mask.png","20130815_104826_657_000000_0453_0367.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",440,401,"False",0.924830095421158,14193,3.18198005702701,13846,3.07512394645997,176440
"778",948,"20130815 104826 856 000000 0265 0364","20130815 104826 856 000000 0265 0364.bmp","20130815_104826_856_000000_0265_0364-Prosome_mask.png","20130815_104826_856_000000_0265_0364.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",342,286,"False",0.881270559210526,8696,1.61843777487379,9605,1.85644216141008,97812
"779",949,"20130815 104827 001 000000 0124 0276","20130815 104827 001 000000 0124 0276.bmp","20130815_104827_001_000000_0124_0276-Prosome_mask.png","20130815_104827_001_000000_0124_0276.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","101",1,"8/15/2013",140,212,"False",0.84664103144085,3845,0.524797803275089,4319,0.616117969050797,29680
"780",951,"20130815 104827 723 000000 0065 0415","20130815 104827 723 000000 0065 0415.bmp","20130815_104827_723_000000_0065_0415-Prosome_mask.png","20130815_104827_723_000000_0065_0415.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",124,242,"False",0.722612359550562,1283,0.115395225286145,1170,0.101608851566236,30008
"781",952,"20130815 104827 999 000002 0401 0503","20130815 104827 999 000002 0401 0503.bmp","20130815_104827_999_000002_0401_0503-Prosome_mask.png","20130815_104827_999_000002_0401_0503.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",222,182,"False",0.888771466314399,3606,0.480319867172301,3543,0.468778023716467,40404
"782",953,"20130815 104828 189 000002 0973 0296","20130815 104828 189 000002 0973 0296.bmp","20130815_104828_189_000002_0973_0296-Prosome_mask.png","20130815_104828_189_000002_0973_0296.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",177,150,"False",0.799660921164171,2920,0.358974325843183,3449,0.451701634210204,26550
"783",954,"20130815 104829 667 000000 0756 0088","20130815 104829 667 000000 0756 0088.bmp","20130815_104829_667_000000_0756_0088-Prosome_mask.png","20130815_104829_667_000000_0756_0088.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",140,240,"False",0.880842321520288,3540,0.468230344140985,3784,0.51334295924965,33600
"784",955,"20130815 104829 706 000002 0967 0684","20130815 104829 706 000002 0967 0684.bmp","20130815_104829_706_000002_0967_0684-Prosome_mask.png","20130815_104829_706_000002_0967_0684.bmp-Lipid_mask.png","CglacVdors","ArcticNet2013","101",1,"8/15/2013",204,308,"False",0.840208629682314,3712,0.499912560586521,4050,0.563797292058492,62832
"785",956,"20130815 104831 133 000000 0292 0776","20130815 104831 133 000000 0292 0776.bmp","20130815_104831_133_000000_0292_0776-Prosome_mask.png","20130815_104831_133_000000_0292_0776.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",124,264,"False",0.81767955801105,3062,0.383285341932164,3518,0.46421942150466,32736
"786",958,"20130815 104832 071 000000 0143 0376","20130815 104832 071 000000 0143 0376.bmp","20130815_104832_071_000000_0143_0376-Prosome_mask.png","20130815_104832_071_000000_0143_0376.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",136,287,"False",0.447930574098798,1425,0.133382719037352,2913,0.357787301274033,39032
"787",960,"20130815 104833 820 000000 0897 0263","20130815 104833 820 000000 0897 0263.bmp","20130815_104833_820_000000_0897_0263-Prosome_mask.png","20130815_104833_820_000000_0897_0263.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",168,272,"False",0.87037037037037,3532,0.466770727646302,3740,0.505123838252702,45696
"788",961,"20130815 104834 465 000000 0564 0108","20130815 104834 465 000000 0564 0108.bmp","20130815_104834_465_000000_0564_0108-Prosome_mask.png","20130815_104834_465_000000_0564_0108.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",168,480,"False",0.928963090269253,12070,2.54443339127967,11500,2.38011572281886,80640
"789",962,"20130815 104836 486 000000 0973 0715","20130815 104836 486 000000 0973 0715.bmp","20130815_104836_486_000000_0973_0715-Prosome_mask.png","20130815_104836_486_000000_0973_0715.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",272,228,"False",0.858455425875341,3619,0.482711114084634,3865,0.52856860143248,62016
"790",964,"20130815 104837 397 000000 0244 0180","20130815 104837 397 000000 0244 0180.bmp","20130815_104837_397_000000_0244_0180-Prosome_mask.png","20130815_104837_397_000000_0244_0180.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","101",1,"8/15/2013",144,192,"False",0.742315238718116,1412,0.131706416959082,1252,0.111565271696376,27648
"791",965,"20130815 104837 836 000000 1071 0148","20130815 104837 836 000000 1071 0148.bmp","20130815_104837_836_000000_1071_0148-Prosome_mask.png","20130815_104837_836_000000_1071_0148.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",310,319,"False",0.773001158748552,7213,1.25035990839176,8088,1.46438688376781,98890
"792",968,"20130815 104840 701 000002 0187 0372","20130815 104840 701 000002 0187 0372.bmp","20130815_104840_701_000002_0187_0372-Prosome_mask.png","20130815_104840_701_000002_0187_0372.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",199,214,"False",0.854258985721319,1821,0.18709525734749,1945,0.204901014835209,42586
"793",970,"20130815 104841 517 000001 0025 0623","20130815 104841 517 000001 0025 0623.bmp","20130815_104841_517_000001_0025_0623-Prosome_mask.png","20130815_104841_517_000001_0025_0623.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",430,173,"False",0.890353920888272,9471,1.8207960731791,9597,1.85430870201062,74390
"794",971,"20130815 104842 228 000000 0244 0484","20130815 104842 228 000000 0244 0484.bmp","20130815_104842_228_000000_0244_0484-Prosome_mask.png","20130815_104842_228_000000_0244_0484.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",196,348,"False",0.948483496877788,8596,1.59281044509719,8878,1.66536697336992,68208
"795",972,"20130815 104843 217 000001 0025 0803","20130815 104843 217 000001 0025 0803.bmp","20130815_104843_217_000001_0025_0803-Prosome_mask.png","20130815_104843_217_000001_0025_0803.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",371,138,"False",0.910543130990415,6344,1.04736060408934,6214,1.01785842817267,51198
"796",973,"20130815 104843 867 000000 1072 0580","20130815 104843 867 000000 1072 0580.bmp","20130815_104843_867_000000_1072_0580-Prosome_mask.png","20130815_104843_867_000000_1072_0580.bmp-Lipid_mask.png","CglacVdors","ArcticNet2013","101",1,"8/15/2013",157,231,"False",0.529311809685642,2026,0.216769153762097,3374,0.438202914318622,36267
"797",974,"20130815 104850 614 000000 0025 0407","20130815 104850 614 000000 0025 0407.bmp","20130815_104850_614_000000_0025_0407-Prosome_mask.png","20130815_104850_614_000000_0025_0407.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",143,257,"False",0.871117458050696,2627,0.310234401144106,2614,0.308117778832898,36751
"798",975,"20130815 104854 246 000000 0141 0147","20130815 104854 246 000000 0141 0147.bmp","20130815_104854_246_000000_0141_0147-Prosome_mask.png","20130815_104854_246_000000_0141_0147.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",272,133,"False",0.809327179985426,3997,0.55364091555792,3452,0.452243922921017,36176
"799",976,"20130815 104854 545 000000 0841 0360","20130815 104854 545 000000 0841 0360.bmp","20130815_104854_545_000000_0841_0360-Prosome_mask.png","20130815_104854_545_000000_0841_0360.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",184,196,"False",0.816671133744304,3375,0.438382153818699,3403,0.443409040282461,36064
"800",977,"20130815 104854 845 000000 0025 0275","20130815 104854 845 000000 0025 0275.bmp","20130815_104854_845_000000_0025_0275-Prosome_mask.png","20130815_104854_845_000000_0025_0275.bmp-Lipid_mask.png","ChypFdors","ArcticNet2013","101",1,"8/15/2013",578,173,"False",0.731769758031216,9328,1.78296671295449,11642,2.42076780378077,99994
"801",978,"20130815 104855 056 000000 0472 0812","20130815 104855 056 000000 0472 0812.bmp","20130815_104855_056_000000_0472_0812-Prosome_mask.png","20130815_104855_056_000000_0472_0812.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",140,292,"False",0.938309093814927,6060,0.983212236557969,6068,0.985003884242945,40880
"802",980,"20130815 104856 622 000000 0496 0280","20130815 104856 622 000000 0496 0280.bmp","20130815_104856_622_000000_0496_0280-Prosome_mask.png","20130815_104856_622_000000_0496_0280.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",240,472,"False",0.915536236228734,13084,2.84404846256262,12475,2.66299909285726,113280
"803",981,"20130815 104856 778 000000 0293 0112","20130815 104856 778 000000 0293 0112.bmp","20130815_104856_778_000000_0293_0112-Prosome_mask.png","20130815_104856_778_000000_0293_0112.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",256,248,"False",0.835306019221042,8412,1.54595211552437,9730,1.88986496131276,63488
"804",982,"20130815 104857 022 000000 0180 0596","20130815 104857 022 000000 0180 0596.bmp","20130815_104857_022_000000_0180_0596-Prosome_mask.png","20130815_104857_022_000000_0180_0596.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",232,388,"False",0.882498453927025,8912,1.67417479389719,9352,1.7893004082531,90016
"805",983,"20130815 104859 255 000000 1016 0320","20130815 104859 255 000000 1016 0320.bmp","20130815_104859_255_000000_1016_0320-Prosome_mask.png","20130815_104859_255_000000_1016_0320.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",220,188,"False",0.795454545454545,2595,0.305031445910803,2935,0.361521590738696,41360
"806",984,"20130815 104859 921 000000 0860 0628","20130815 104859 921 000000 0860 0628.bmp","20130815_104859_921_000000_0860_0628-Prosome_mask.png","20130815_104859_921_000000_0860_0628.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",152,224,"False",0.895383774924884,3338,0.431763765061804,3601,0.47940102809689,34048
"807",986,"20130815 104900 487 000000 0909 0743","20130815 104900 487 000000 0909 0743.bmp","20130815_104900_487_000000_0909_0743-Prosome_mask.png","20130815_104900_487_000000_0909_0743.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",272,346,"False",0.812310636262159,5273,0.81147431505936,6092,0.990384211290062,94112
"808",988,"20130815 104900 543 000000 0793 0064","20130815 104900 543 000000 0793 0064.bmp","20130815_104900_543_000000_0793_0064-Prosome_mask.png","20130815_104900_543_000000_0793_0064.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","101",1,"8/15/2013",165,222,"False",0.91637347767253,3621,0.483079288317964,3460,0.453690901570228,36630
"809",990,"20130815 104900 819 000000 0829 0471","20130815 104900 819 000000 0829 0471.bmp","20130815_104900_819_000000_0829_0471-Prosome_mask.png","20130815_104900_819_000000_0829_0471.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",306,163,"False",0.880170575692964,4646,0.68140349550972,4172,0.587367871387292,49878
"810",991,"20130815 104900 819 000001 0025 0807","20130815 104900 819 000001 0025 0807.bmp","20130815_104900_819_000001_0025_0807-Prosome_mask.png","20130815_104900_819_000001_0025_0807.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","101",1,"8/15/2013",361,257,"False",0.881047120418848,4330,0.618284487741598,4652,0.682618175873374,92777
"811",992,"20130815 104902 653 000000 0448 0204","20130815 104902 653 000000 0448 0204.bmp","20130815_104902_653_000000_0448_0204-Prosome_mask.png","20130815_104902_653_000000_0448_0204.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",140,344,"False",0.853591879229568,6849,1.16412748476114,7394,1.29386417873865,48160
"812",993,"20130815 104902 676 000002 0213 0739","20130815 104902 676 000002 0213 0739.bmp","20130815_104902_676_000002_0213_0739-Prosome_mask.png","20130815_104902_676_000002_0213_0739.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",238,208,"False",0.88232579603138,4104,0.574197370674521,4054,0.564565871056881,49504
"813",994,"20130815 104903 386 000000 0604 0448","20130815 104903 386 000000 0604 0448.bmp","20130815_104903_386_000000_0604_0448-Prosome_mask.png","20130815_104903_386_000000_0604_0448.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",240,120,"False",0.834655746096749,3754,0.507735048969632,3414,0.44538819995922,28800
"814",995,"20130815 104903 686 000000 0928 0424","20130815 104903 686 000000 0928 0424.bmp","20130815_104903_686_000000_0928_0424-Prosome_mask.png","20130815_104903_686_000000_0928_0424.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",132,248,"False",0.835232668566002,3818,0.519719041435274,3912,0.537459150317944,32736
"815",996,"20130815 104903 686 000001 0084 0760","20130815 104903 686 000001 0084 0760.bmp","20130815_104903_686_000001_0084_0760-Prosome_mask.png","20130815_104903_686_000001_0084_0760.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","101",1,"8/15/2013",208,292,"False",0.885670397191134,4342,0.620650349025452,4251,0.602771594981853,60736
"816",997,"20130815 104905 941 000000 0921 0467","20130815 104905 941 000000 0921 0467.bmp","20130815_104905_941_000000_0921_0467-Prosome_mask.png","20130815_104905_941_000000_0921_0467.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",277,182,"False",0.864110515928954,3222,0.411195443323853,3390,0.441073166108537,50414
"817",999,"20130815 104908 999 000000 0153 0275","20130815 104908 999 000000 0153 0275.bmp","20130815_104908_999_000000_0153_0275-Prosome_mask.png","20130815_104908_999_000000_0153_0275.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","101",1,"8/15/2013",222,133,"False",0.880147835269271,3473,0.456044953776476,3649,0.48824183029694,29526
"818",1000,"20130815 104910 372 000000 0881 0455","20130815 104910 372 000000 0881 0455.bmp","20130815_104910_372_000000_0881_0455-Prosome_mask.png","20130815_104910_372_000000_0881_0455.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",262,143,"False",0.799907897766521,3988,0.551921306598562,3829,0.521786524713932,37466
"819",1001,"20130815 104910 650 000000 0304 0076","20130815 104910 650 000000 0304 0076.bmp","20130815_104910_650_000000_0304_0076-Prosome_mask.png","20130815_104910_650_000000_0304_0076.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",112,240,"False",0.867913669064748,3140,0.39682403418413,3351,0.434085984649522,26880
"820",1003,"20130815 104911 972 000000 0069 0207","20130815 104911 972 000000 0069 0207.bmp","20130815_104911_972_000000_0069_0207-Prosome_mask.png","20130815_104911_972_000000_0069_0207.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",143,262,"False",0.793478260869565,1493,0.14224518951485,1477,0.140145816163695,37466
"821",1004,"20130815 104912 816 000000 1020 0212","20130815 104912 816 000000 1020 0212.bmp","20130815_104912_816_000000_1020_0212-Prosome_mask.png","20130815_104912_816_000000_1020_0212.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",164,204,"False",0.866666666666667,3280,0.421445050591974,3440,0.4500758437452,33456
"822",1005,"20130815 104914 437 000000 0021 0295","20130815 104914 437 000000 0021 0295.bmp","20130815_104914_437_000000_0021_0295-Prosome_mask.png","20130815_104914_437_000000_0021_0295.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",233,262,"False",0.929171668667467,4084,0.570339388537642,3951,0.544867312369761,61046
"823",1006,"20130815 104914 504 000000 0093 0139","20130815 104914 504 000000 0093 0139.bmp","20130815_104914_504_000000_0093_0139-Prosome_mask.png","20130815_104914_504_000000_0093_0139.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",247,154,"False",0.86395123302854,3529,0.466223695115494,3198,0.406974621147455,38038
"824",1007,"20130815 104915 254 000000 1072 0724","20130815 104915 254 000000 1072 0724.bmp","20130815_104915_254_000000_1072_0724-Prosome_mask.png","20130815_104915_254_000000_1072_0724.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",170,251,"False",0.876660341555977,2532,0.294859389108058,2413,0.275907914043187,42670
"825",1008,"20130815 104916 548 000000 0880 0336","20130815 104916 548 000000 0880 0336.bmp","20130815_104916_548_000000_0880_0336-Prosome_mask.png","20130815_104916_548_000000_0880_0336.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",148,224,"False",0.839952996474736,4015,0.557084547424965,3814,0.518967790015618,33152
"826",1009,"20130815 104917 603 000000 0109 0107","20130815 104917 603 000000 0109 0107.bmp","20130815_104917_603_000000_0109_0107-Prosome_mask.png","20130815_104917_603_000000_0109_0107.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",539,247,"False",0.904370402423193,10770,2.17416612133479,11235,2.30476101628847,133133
"827",1010,"20130815 104919 969 000001 0965 0691","20130815 104919 969 000001 0965 0691.bmp","20130815_104919_969_000001_0965_0691-Prosome_mask.png","20130815_104919_969_000001_0965_0691.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",238,272,"False",0.819221344949633,3194,0.406272317866261,3488,0.458765331076907,64736
"828",1012,"20130815 104923 267 000000 0549 0367","20130815 104923 267 000000 0549 0367.bmp","20130815_104923_267_000000_0549_0367-Prosome_mask.png","20130815_104923_267_000000_0549_0367.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","101",1,"8/15/2013",238,158,"False",0.899589228662711,4103,0.574004301550532,4221,0.59690915455657,37604
